logstream_idc,logstream_province,logstream_isp,cmatch,real,predict
nj03,hubei,DXTNET,333,1.3944158191156466,1.39
nj03,hubei,DXTNET,351,1.71019398843321,1.685
nj03,hubei,DXTNET,359,1.4044107173542228,1.39
nj03,hubei,DXTNET,366,1.6968950553355713,1.6825
nj03,hubei,EGOVNET,201,0.0,0.0
nj03,hubei,EGOVNET,204,0.0,0.0
nj03,hubei,EGOVNET,207,0.0,0.0
nj03,hubei,EGOVNET,222,0.0,0.0
nj03,hubei,EGOVNET,225,0.0,0.0
nj03,hubei,EGOVNET,228,0.0,0.0
nj03,hubei,EGOVNET,333,0.0,0.0
nj03,hubei,EGOVNET,351,0.0,0.0
nj03,hubei,EGOVNET,359,0.0,0.0
nj03,hubei,EGOVNET,366,0.0,0.0
nj03,hubei,UNICOM,201,245.39963029608543,244.6575
nj03,hubei,UNICOM,204,243.54907550434706,246.495
nj03,hubei,UNICOM,207,0.0,0.0
nj03,hubei,UNICOM,222,838.2849556564278,837.0350000000002
nj03,hubei,UNICOM,225,245.2913433525786,247.1425
nj03,hubei,UNICOM,228,231.16704081620267,235.43
nj03,hubei,UNICOM,333,845.1256474812069,842.2275
nj03,hubei,UNICOM,351,198.75923560072093,197.05
nj03,hubei,UNICOM,359,844.5887647997495,844.5875
nj03,hubei,UNICOM,366,175.18180801172608,175.3
nj03,hubei,other,201,8.635087998812109,8.6075
nj03,hubei,other,204,8.563932875504557,8.5775
nj03,hubei,other,207,0.0,0.0
nj03,hubei,other,222,1.7750846763036419,1.7825
nj03,hubei,other,225,8.646785383855518,8.59
nj03,hubei,other,228,1.426734290533821,1.42
nj03,hubei,other,333,1.7614395061619708,1.77
nj03,hubei,other,351,6.3901197229049505,6.3675000000000015
nj03,hubei,other,359,1.7617956924048235,1.7675
nj03,hubei,other,366,6.249088815227011,6.235
nj03,hubei,unknown_isp,201,0.0,0.0
nj03,hubei,unknown_isp,204,0.0,0.0
nj03,hubei,unknown_isp,207,0.0,0.0
nj03,hubei,unknown_isp,222,0.0,0.0
nj03,hubei,unknown_isp,225,0.0,0.0
nj03,hubei,unknown_isp,228,0.0,0.0
nj03,hubei,unknown_isp,333,0.0,0.0
nj03,hubei,unknown_isp,351,0.0,0.0
nj03,hubei,unknown_isp,359,0.0,0.0
nj03,hubei,unknown_isp,366,0.0,0.0
nj03,hunan,ALIBABA,201,-0.0,5.0
nj03,hunan,ALIBABA,204,-0.0,5.0
nj03,hunan,ALIBABA,207,0.0,0.0
nj03,hunan,ALIBABA,222,-0.0,5.0
nj03,hunan,ALIBABA,225,-0.0,5.0
nj03,hunan,ALIBABA,228,-0.0,1.0
nj03,hunan,ALIBABA,333,-0.0,5.0
nj03,hunan,ALIBABA,351,-0.0,5.0
nj03,hunan,ALIBABA,359,-0.0,5.0
nj03,hunan,ALIBABA,366,-0.0,1.0
nj03,hunan,CERNET,201,23.62348729465148,23.9
nj03,hunan,CERNET,204,24.015950075727147,24.005000000000006
nj03,hunan,CERNET,207,0.0,0.0
nj03,hunan,CERNET,222,3.721813904587852,3.72
nj03,hunan,CERNET,225,24.318321863695,24.1975
nj03,hunan,CERNET,228,1.463121684355803,1.465
nj03,hunan,CERNET,333,3.738620787541836,3.7025
nj03,hunan,CERNET,351,21.8451504140297,22.35
nj03,hunan,CERNET,359,3.676644117220982,3.6975
nj03,hunan,CERNET,366,21.467350759715714,21.62
nj03,hunan,CHINANET,201,10935.086006673571,10969.88
nj03,hunan,CHINANET,204,11095.063608081105,11039.1725
nj03,hunan,CHINANET,207,0.0,0.0
nj03,hunan,CHINANET,222,1652.6745875027275,1602.3725
nj03,hunan,CHINANET,225,10971.968639935812,10962.64
nj03,hunan,CHINANET,228,475.30875725482326,475.6775
nj03,hunan,CHINANET,333,1619.983348199753,1605.555
nj03,hunan,CHINANET,351,10085.26350333388,10282.26
nj03,hunan,CHINANET,359,1604.5016338903304,1595.5675
nj03,hunan,CHINANET,366,9114.762627502816,9098.8875
nj03,hunan,CMNET,201,26.58889918017721,26.3125
nj03,hunan,CMNET,204,26.595548555173902,26.3625
nj03,hunan,CMNET,207,0.0,0.0
nj03,hunan,CMNET,222,59.729421113763834,59.7725
nj03,hunan,CMNET,225,26.99982960399708,26.2725
nj03,hunan,CMNET,228,13.985896564414585,14.1525
nj03,hunan,CMNET,333,60.485818869107824,60.225
nj03,hunan,CMNET,351,6.005877413925447,6.0225
nj03,hunan,CMNET,359,60.90259791683853,60.975
nj03,hunan,CMNET,366,5.9705249927061725,5.9625
nj03,hunan,CRTC,201,1.7537165470371554,1.7600000000000002
nj03,hunan,CRTC,204,1.7680575245980918,1.7625
nj03,hunan,CRTC,207,0.0,0.0
nj03,hunan,CRTC,222,2.714268006760943,2.7175
nj03,hunan,CRTC,225,1.7539056562898165,1.755
nj03,hunan,CRTC,228,1.4834413803952806,1.5
nj03,hunan,CRTC,333,2.7481950694072195,2.7375000000000003
nj03,hunan,CRTC,351,1.7284077317295026,1.7400000000000002
nj03,hunan,CRTC,359,2.8172574017724954,2.76
nj03,hunan,CRTC,366,1.7796365391450801,1.7574999999999998
nj03,hunan,DXTNET,201,1.2765684216041877,1.25
nj03,hunan,DXTNET,204,1.2536582608786495,1.2475
nj03,hunan,DXTNET,207,0.0,0.0
nj03,hunan,DXTNET,222,1.4182463955323257,1.415
nj03,hunan,DXTNET,225,1.2612679406576266,1.2525
nj03,hunan,DXTNET,228,0.9908173438486262,0.99
nj03,hunan,DXTNET,333,1.4187574209476879,1.4249999999999998
nj03,hunan,DXTNET,351,1.5184224996125153,1.5025
nj03,hunan,DXTNET,359,1.4162091064257438,1.4225
nj03,hunan,DXTNET,366,1.481565923065214,1.4900000000000002
nj03,hunan,EGOVNET,201,0.0,0.0
nj03,hunan,EGOVNET,204,0.0,0.0
nj03,hunan,EGOVNET,207,0.0,0.0
nj03,hunan,EGOVNET,222,0.0,0.0
nj03,hunan,EGOVNET,225,0.0,0.0
nj03,hunan,EGOVNET,228,0.0,0.0
nj03,hunan,EGOVNET,333,0.0,0.0
nj03,hunan,EGOVNET,351,0.0,0.0
nj03,hunan,EGOVNET,359,0.0,0.0
nj03,hunan,EGOVNET,366,0.0,0.0
nj03,hunan,UNICOM,201,2943.203290905124,2930.27
nj03,hunan,UNICOM,204,2890.587434677626,2927.81
nj03,hunan,UNICOM,207,0.0,0.0
nj03,hunan,UNICOM,222,2376.767590349038,2386.4525
nj03,hunan,UNICOM,225,2933.223340699441,2919.1625
nj03,hunan,UNICOM,228,676.6488817627898,683.82
nj03,hunan,UNICOM,333,2384.491077272711,2370.96
nj03,hunan,UNICOM,351,2712.697124161446,2707.845
nj03,hunan,UNICOM,359,2333.4140280077354,2359.895
nj03,hunan,UNICOM,366,2430.6210688406586,2448.465
nj03,hunan,other,201,32.829214261160864,32.6
nj03,hunan,other,204,32.43837006697993,32.76
nj03,hunan,other,207,0.0,0.0
nj03,hunan,other,222,22.02280055349452,21.9125
nj03,hunan,other,225,32.252379867054685,32.625
nj03,hunan,other,228,8.858160728670093,8.745
nj03,hunan,other,333,21.93195541695263,21.995
nj03,hunan,other,351,31.38949514707128,31.9
nj03,hunan,other,359,21.632606642323175,21.9275
nj03,hunan,other,366,30.858807682667965,30.637500000000006
nj03,hunan,unknown_isp,201,0.0,0.0
nj03,hunan,unknown_isp,204,0.0,0.0
nj03,hunan,unknown_isp,207,0.0,0.0
nj03,hunan,unknown_isp,222,0.0,0.0
nj03,hunan,unknown_isp,225,0.0,0.0
nj03,hunan,unknown_isp,228,0.0,0.0
nj03,hunan,unknown_isp,333,0.0,0.0
nj03,hunan,unknown_isp,351,0.0,0.0
nj03,hunan,unknown_isp,359,0.0,0.0
nj03,hunan,unknown_isp,366,0.0,0.0
nj03,jiangsu,ALIBABA,201,-0.0,4.0
nj03,jiangsu,ALIBABA,204,-0.0,4.0
nj03,jiangsu,ALIBABA,207,0.0,0.0
nj03,jiangsu,ALIBABA,222,-0.0,3.0
nj03,jiangsu,ALIBABA,225,-0.0,4.0
nj03,jiangsu,ALIBABA,228,-0.0,2.0
nj03,jiangsu,ALIBABA,333,-0.0,3.0
nj03,jiangsu,ALIBABA,351,-0.0,4.0
nj03,jiangsu,ALIBABA,359,-0.0,3.0
nj03,jiangsu,ALIBABA,366,-0.0,3.0
nj03,jiangsu,CERNET,201,270.846279778072,267.845
nj03,jiangsu,CERNET,204,270.0775100585551,268.835
nj03,jiangsu,CERNET,207,0.0,0.0
nj03,jiangsu,CERNET,222,92.8131402086586,92.7825
nj03,jiangsu,CERNET,225,269.0692494158068,267.635
nj03,jiangsu,CERNET,228,91.73574798031986,90.875
nj03,jiangsu,CERNET,333,93.01661528634158,92.28
nj03,jiangsu,CERNET,351,261.87554243753044,263.15
nj03,jiangsu,CERNET,359,93.30937596259893,92.76
nj03,jiangsu,CERNET,366,258.06516791094595,260.295
nj03,jiangsu,CHINANET,201,38245.511423757926,38243.65
nj03,jiangsu,CHINANET,204,37682.46730161036,37689.0725
nj03,jiangsu,CHINANET,207,0.0,0.0
nj03,jiangsu,CHINANET,222,4950.194907120165,5065.3875
nj03,jiangsu,CHINANET,225,38201.36453166843,37975.5775
nj03,jiangsu,CHINANET,228,1854.257601769606,1855.54
nj03,jiangsu,CHINANET,333,5046.850395015046,5034.195
nj03,jiangsu,CHINANET,351,36274.268676099855,35758.4125
nj03,jiangsu,CHINANET,359,5020.729867677651,5078.78
nj03,jiangsu,CHINANET,366,31975.64644581153,31568.9125
nj03,jiangsu,CMNET,201,204.77127331000364,205.6975
nj03,jiangsu,CMNET,204,201.92596974762208,203.84
nj03,jiangsu,CMNET,207,0.0,0.0
nj03,jiangsu,CMNET,222,8173.21129883564,8125.8525
nj03,jiangsu,CMNET,225,205.1110032621547,203.385
nj03,jiangsu,CMNET,228,1790.488912629232,1790.7025
nj03,jiangsu,CMNET,333,8124.6562710516155,8185.567500000001
nj03,jiangsu,CMNET,351,55.378157781643736,55.2825
nj03,jiangsu,CMNET,359,8210.876081718436,8201.185
nj03,jiangsu,CMNET,366,52.823856147172755,53.355
nj03,jiangsu,CRTC,201,29.703375526825063,29.8775
nj03,jiangsu,CRTC,204,30.006289585632807,30.415
nj03,jiangsu,CRTC,207,0.0,0.0
nj03,jiangsu,CRTC,222,21.291343752589544,21.32
nj03,jiangsu,CRTC,225,30.4443659201118,30.12
nj03,jiangsu,CRTC,228,17.17913848927332,17.259999999999998
nj03,jiangsu,CRTC,333,21.36051733272021,21.4675
nj03,jiangsu,CRTC,351,29.968304114731257,29.9675
nj03,jiangsu,CRTC,359,21.663219332449362,21.6675
nj03,jiangsu,CRTC,366,29.11729740205253,29.745
nj03,jiangsu,DXTNET,201,1.7762937810327561,1.7675
nj03,jiangsu,DXTNET,204,1.7635225783837452,1.745
nj03,jiangsu,DXTNET,207,0.0,0.0
nj03,jiangsu,DXTNET,222,1.9287006310862926,1.9175
nj03,jiangsu,DXTNET,225,1.7472660612561002,1.75
nj03,jiangsu,DXTNET,228,1.3891816969216182,1.395
nj03,jiangsu,DXTNET,333,1.9008257222357658,1.9075
nj03,jiangsu,DXTNET,351,1.7462302058461532,1.7475
nj03,jiangsu,DXTNET,359,1.9543748891799375,1.9175
nj03,jiangsu,DXTNET,366,1.758477158680061,1.75
nj03,jiangsu,EGOVNET,201,0.0,0.0
nj03,jiangsu,EGOVNET,204,0.0,0.0
nj03,jiangsu,EGOVNET,207,0.0,0.0
nj03,jiangsu,EGOVNET,222,0.0,0.0
nj03,jiangsu,EGOVNET,225,0.0,0.0
nj03,jiangsu,EGOVNET,228,0.0,0.0
nj03,jiangsu,EGOVNET,333,0.0,0.0
nj03,jiangsu,EGOVNET,351,0.0,0.0
nj03,jiangsu,EGOVNET,359,0.0,0.0
nj03,jiangsu,EGOVNET,366,0.0,0.0
nj03,jiangsu,UNICOM,201,3801.8750707672707,3788.805
nj03,jiangsu,UNICOM,204,3812.4406357675753,3793.4325
nj03,jiangsu,UNICOM,207,0.0,0.0
nj03,jiangsu,UNICOM,222,2185.218939300328,2183.4075000000007
nj03,jiangsu,UNICOM,225,3766.386684092795,3756.385
nj03,jiangsu,UNICOM,228,644.8108774404238,656.6725
nj03,jiangsu,UNICOM,333,2155.7987566628626,2184.63
nj03,jiangsu,UNICOM,351,3454.5911766771164,3481.7675
nj03,jiangsu,UNICOM,359,2203.6296683098326,2193.4725
nj03,jiangsu,UNICOM,366,3201.0556998832203,3182.8875
nj03,jiangsu,other,201,17.42505789190256,17.6475
nj03,jiangsu,other,204,17.891973652352913,17.802500000000006
nj03,jiangsu,other,207,0.0,0.0
nj03,jiangsu,other,222,21.57619083228575,21.7225
nj03,jiangsu,other,225,17.52333605896484,17.755000000000006
nj03,jiangsu,other,228,10.556280643439393,10.505
nj03,jiangsu,other,333,21.369949247743303,21.3425
nj03,jiangsu,other,351,17.169960631522418,17.395
nj03,jiangsu,other,359,21.60964442631274,21.4475
nj03,jiangsu,other,366,13.901391256886413,13.8625
nj03,jiangsu,unknown_isp,201,0.0,0.0
nj03,jiangsu,unknown_isp,204,0.0,0.0
nj03,jiangsu,unknown_isp,207,0.0,0.0
nj03,jiangsu,unknown_isp,222,0.0,0.0
nj03,jiangsu,unknown_isp,225,0.0,0.0
nj03,jiangsu,unknown_isp,228,0.0,0.0
nj03,jiangsu,unknown_isp,333,0.0,0.0
nj03,jiangsu,unknown_isp,351,0.0,0.0
nj03,jiangsu,unknown_isp,359,0.0,0.0
nj03,jiangsu,unknown_isp,366,0.0,0.0
nj03,jiangxi,ALIBABA,201,-0.0,1.0
nj03,jiangxi,ALIBABA,204,-0.0,1.0
nj03,jiangxi,ALIBABA,207,0.0,0.0
nj03,jiangxi,ALIBABA,222,-0.0,1.0
nj03,jiangxi,ALIBABA,225,-0.0,1.0
nj03,jiangxi,ALIBABA,228,-0.0,1.0
nj03,jiangxi,ALIBABA,333,-0.0,1.0
nj03,jiangxi,ALIBABA,351,-0.0,1.0
nj03,jiangxi,ALIBABA,359,-0.0,1.0
nj03,jiangxi,ALIBABA,366,-0.0,1.0
nj03,jiangxi,CERNET,201,320.93412709774606,317.965
nj03,jiangxi,CERNET,204,321.9647181287426,319.3875000000001
nj03,jiangxi,CERNET,207,0.0,0.0
nj03,jiangxi,CERNET,222,117.73544207417571,117.0325
nj03,jiangxi,CERNET,225,318.8077526415969,318.18750000000006
nj03,jiangxi,CERNET,228,115.22624054842967,115.3375
nj03,jiangxi,CERNET,333,114.09205373840557,115.78
nj03,jiangxi,CERNET,351,316.0000384930428,315.1325
nj03,jiangxi,CERNET,359,116.1549064390266,115.2525
nj03,jiangxi,CERNET,366,315.1210609547618,317.0775
nj03,jiangxi,CHINANET,201,3304.179760383026,3322.75
nj03,jiangxi,CHINANET,204,3288.9792402529933,3316.6875
nj03,jiangxi,CHINANET,207,0.0,0.0
nj03,jiangxi,CHINANET,222,1207.2222210763293,1189.3024999999998
nj03,jiangxi,CHINANET,225,3336.671748485955,3352.69
nj03,jiangxi,CHINANET,228,463.7604091670724,464.1425
nj03,jiangxi,CHINANET,333,1208.9186888708314,1193.84
nj03,jiangxi,CHINANET,351,3052.2441610137566,3026.925
nj03,jiangxi,CHINANET,359,1222.124659586839,1200.44
nj03,jiangxi,CHINANET,366,2490.3183501124345,2531.415
nj03,jiangxi,CMNET,201,78.26543344963248,78.83
nj03,jiangxi,CMNET,204,80.20581480466187,79.905
nj03,jiangxi,CMNET,207,0.0,0.0
nj03,jiangxi,CMNET,222,3516.6980414467703,3523.4775
nj03,jiangxi,CMNET,225,78.2626199970547,78.825
nj03,jiangxi,CMNET,228,760.6891494997287,762.5550000000002
nj03,jiangxi,CMNET,333,3539.825255311222,3551.1725
nj03,jiangxi,CMNET,351,26.050057352167098,25.935
nj03,jiangxi,CMNET,359,3503.9756418475968,3517.015
nj03,jiangxi,CMNET,366,15.036509038535273,15.025
nj03,jiangxi,CRTC,201,1.2374140062133545,1.265
nj03,jiangxi,CRTC,204,1.24472089465818,1.26
nj03,jiangxi,CRTC,207,0.0,0.0
nj03,jiangxi,CRTC,222,14.50915809059878,14.6325
nj03,jiangxi,CRTC,225,1.2566250426638608,1.2625
nj03,jiangxi,CRTC,228,5.8231295867628425,5.9049999999999985
nj03,jiangxi,CRTC,333,14.60618320609429,14.6
nj03,jiangxi,CRTC,351,1.2639226956968,1.2625
nj03,jiangxi,CRTC,359,14.703704800545824,14.61
nj03,jiangxi,CRTC,366,1.265641928810553,1.2625000000000002
nj03,jiangxi,DXTNET,201,1.6888464040361881,1.7074999999999998
nj03,jiangxi,DXTNET,204,1.7090449644568404,1.7049999999999998
nj03,jiangxi,DXTNET,207,0.0,0.0
nj03,jiangxi,DXTNET,222,1.6676073103617146,1.6749999999999998
nj03,jiangxi,DXTNET,225,1.7140794708537612,1.71
nj03,jiangxi,DXTNET,228,1.466980183578769,1.4549999999999998
nj03,jiangxi,DXTNET,333,1.6585195691289165,1.6675
nj03,jiangxi,DXTNET,351,1.6871239221475327,1.6824999999999997
nj03,jiangxi,DXTNET,359,1.6661188817294752,1.6675
nj03,jiangxi,DXTNET,366,1.4747778961143592,1.48
nj03,jiangxi,EGOVNET,201,0.0,0.0
nj03,jiangxi,EGOVNET,204,0.0,0.0
nj03,jiangxi,EGOVNET,207,0.0,0.0
nj03,jiangxi,EGOVNET,222,0.0,0.0
nj03,jiangxi,EGOVNET,225,0.0,0.0
nj03,jiangxi,EGOVNET,228,0.0,0.0
nj03,jiangxi,EGOVNET,333,0.0,0.0
nj03,jiangxi,EGOVNET,351,0.0,0.0
nj03,jiangxi,EGOVNET,359,0.0,0.0
nj03,jiangxi,EGOVNET,366,0.0,0.0
nj03,jiangxi,UNICOM,201,119.22725359281,119.46
nj03,jiangxi,UNICOM,204,119.02507018382416,118.9125
nj03,jiangxi,UNICOM,207,0.0,0.0
nj03,jiangxi,UNICOM,222,267.65556723224154,269.745
nj03,jiangxi,UNICOM,225,118.39777320516242,119.36
nj03,jiangxi,UNICOM,228,67.01177713719255,66.945
nj03,jiangxi,UNICOM,333,268.1872346663122,266.6125
nj03,jiangxi,UNICOM,351,100.80671862471043,100.7675
nj03,jiangxi,UNICOM,359,271.7490285689185,269.8875
nj03,jiangxi,UNICOM,366,96.31677112616646,95.4725
nj03,jiangxi,other,201,44.27360216995796,44.1525
nj03,jiangxi,other,204,43.345980627145806,43.6325
nj03,jiangxi,other,207,0.0,0.0
nj03,jiangxi,other,222,68.2799519478374,68.55
nj03,jiangxi,other,225,43.723692114768056,44.2
nj03,jiangxi,other,228,64.27302663725229,63.905
nj03,jiangxi,other,333,67.29606666934228,67.8525
nj03,jiangxi,other,351,36.78716979401559,36.8325
nj03,jiangxi,other,359,68.1378808291969,68.69
nj03,jiangxi,other,366,33.62757438438451,33.3475
nj03,jiangxi,unknown_isp,201,0.0,0.0
nj03,jiangxi,unknown_isp,204,0.0,0.0
nj03,jiangxi,unknown_isp,207,0.0,0.0
nj03,jiangxi,unknown_isp,222,0.0,0.0
nj03,jiangxi,unknown_isp,225,0.0,0.0
nj03,jiangxi,unknown_isp,228,0.0,0.0
nj03,jiangxi,unknown_isp,333,0.0,0.0
nj03,jiangxi,unknown_isp,351,0.0,0.0
nj03,jiangxi,unknown_isp,359,0.0,0.0
nj03,jiangxi,unknown_isp,366,0.0,0.0
nj03,jilin,ALIBABA,201,0.0,0.0
nj03,jilin,ALIBABA,204,0.0,0.0
nj03,jilin,ALIBABA,207,0.0,0.0
nj03,jilin,ALIBABA,222,0.0,0.0
nj03,jilin,ALIBABA,225,0.0,0.0
nj03,jilin,ALIBABA,228,0.0,0.0
nj03,jilin,ALIBABA,333,0.0,0.0
nj03,jilin,ALIBABA,351,0.0,0.0
nj03,jilin,ALIBABA,359,0.0,0.0
nj03,jilin,ALIBABA,366,0.0,0.0
nj03,jilin,CERNET,201,1.318749214085016,1.3225000000000002
nj03,jilin,CERNET,204,1.3201855321099636,1.3200000000000005
nj03,jilin,CERNET,207,0.0,0.0
nj03,jilin,CERNET,222,3.011122001844741,2.9650000000000003
nj03,jilin,CERNET,225,1.3352963434600635,1.32
nj03,jilin,CERNET,228,1.2561780462918108,1.2775
nj03,jilin,CERNET,333,2.942866731299206,2.975
nj03,jilin,CERNET,351,1.091966131188139,1.0775
nj03,jilin,CERNET,359,2.991712018664956,2.9875000000000003
nj03,jilin,CERNET,366,1.070565348894922,1.0775
nj03,jilin,CHINANET,201,32.806073830335215,33.3275
nj03,jilin,CHINANET,204,33.20452359982276,33.2525
nj03,jilin,CHINANET,207,0.0,0.0
nj03,jilin,CHINANET,222,292.13562815933017,296.985
nj03,jilin,CHINANET,225,33.51181524199204,33.6475
nj03,jilin,CHINANET,228,85.17238323769814,83.3325
nj03,jilin,CHINANET,333,296.76454244286697,297.3250000000001
nj03,jilin,CHINANET,351,29.506866208631983,29.73
nj03,jilin,CHINANET,359,297.7740743944464,294.87
nj03,jilin,CHINANET,366,28.101035895741145,28.0425
nj03,jilin,CMNET,201,15.986112883266859,16.265
nj03,jilin,CMNET,204,16.303226284411892,16.107499999999998
nj03,jilin,CMNET,207,0.0,0.0
nj03,jilin,CMNET,222,17.202676360057183,17.3975
nj03,jilin,CMNET,225,16.21224602242448,16.1375
nj03,jilin,CMNET,228,5.280244418807539,5.185
nj03,jilin,CMNET,333,16.903947236256933,17.1075
nj03,jilin,CMNET,351,1.8196492105399635,1.8175
nj03,jilin,CMNET,359,17.225716985994335,17.349999999999998
nj03,jilin,CMNET,366,1.8068659645212222,1.815
nj03,jilin,CRTC,201,112.90495207276294,112.35
nj03,jilin,CRTC,204,111.094031752258,111.4575
nj03,jilin,CRTC,207,0.0,0.0
nj03,jilin,CRTC,222,52.41413009155281,52.9425
nj03,jilin,CRTC,225,112.85068788115659,111.77
nj03,jilin,CRTC,228,48.522023657962706,49.475
nj03,jilin,CRTC,333,54.169216983700714,54.2825
nj03,jilin,CRTC,351,109.89907107922274,111.3475
nj03,jilin,CRTC,359,52.12415862176669,52.48
nj03,jilin,CRTC,366,111.8905315287238,111.8875
nj03,jilin,DXTNET,201,1.3460817284777107,1.36
nj03,jilin,DXTNET,204,1.3527896620690139,1.3575
nj03,jilin,DXTNET,207,0.0,0.0
nj03,jilin,DXTNET,222,1.624223082653013,1.6025
nj03,jilin,DXTNET,225,1.3665461177470253,1.3575
nj03,jilin,DXTNET,228,1.0130094624719876,1.0025
nj03,jilin,DXTNET,333,1.573617636542675,1.5975
nj03,jilin,DXTNET,351,1.7425608856576982,1.755
nj03,jilin,DXTNET,359,1.6025828236904966,1.6175
nj03,jilin,DXTNET,366,1.6243525064750566,1.62
nj03,jilin,EGOVNET,201,0.0,0.0
nj03,jilin,EGOVNET,204,0.0,0.0
nj03,jilin,EGOVNET,207,0.0,0.0
nj03,jilin,EGOVNET,222,0.0,0.0
nj03,jilin,EGOVNET,225,0.0,0.0
nj03,jilin,EGOVNET,228,0.0,0.0
nj03,jilin,EGOVNET,333,0.0,0.0
nj03,jilin,EGOVNET,351,0.0,0.0
nj03,jilin,EGOVNET,359,0.0,0.0
nj03,jilin,EGOVNET,366,0.0,0.0
nj03,jilin,UNICOM,201,447.4163744615002,446.68000000000006
nj03,jilin,UNICOM,204,451.9122521673375,449.88
nj03,jilin,UNICOM,207,0.0,0.0
nj03,jilin,UNICOM,222,1017.3578210044035,1003.3
nj03,jilin,UNICOM,225,461.5579468654001,452.3225
nj03,jilin,UNICOM,228,289.7022416305812,290.1
nj03,jilin,UNICOM,333,1007.2085317939019,1003.8625
nj03,jilin,UNICOM,351,417.78661137962064,418.6625
nj03,jilin,UNICOM,359,987.0669816444658,998.095
nj03,jilin,UNICOM,366,372.79567277521124,369.5125
nj03,jilin,other,201,3.2009084188452923,3.145
nj03,jilin,other,204,3.1290801119097544,3.1675
nj03,jilin,other,207,0.0,0.0
nj03,jilin,other,222,27.874512633347194,28.145
nj03,jilin,other,225,3.1193286870568264,3.145
nj03,jilin,other,228,25.66978918571062,25.6975
nj03,jilin,other,333,27.85178319978522,27.99
nj03,jilin,other,351,3.1477219995288315,3.1425
nj03,jilin,other,359,28.15092739845046,28.065
nj03,jilin,other,366,3.3394895482474274,3.3225
nj03,jilin,unknown_isp,201,0.0,0.0
nj03,jilin,unknown_isp,204,0.0,0.0
nj03,jilin,unknown_isp,207,0.0,0.0
nj03,jilin,unknown_isp,222,0.0,0.0
nj03,jilin,unknown_isp,225,0.0,0.0
nj03,jilin,unknown_isp,228,0.0,0.0
nj03,jilin,unknown_isp,333,0.0,0.0
nj03,jilin,unknown_isp,351,0.0,0.0
nj03,jilin,unknown_isp,359,0.0,0.0
nj03,jilin,unknown_isp,366,0.0,0.0
nj03,liaoning,ALIBABA,201,-0.0,4.0
nj03,liaoning,ALIBABA,204,-0.0,4.0
nj03,liaoning,ALIBABA,207,0.0,0.0
nj03,liaoning,ALIBABA,222,-0.0,1.0
nj03,liaoning,ALIBABA,225,-0.0,4.0
nj03,liaoning,ALIBABA,228,-0.0,1.0
nj03,liaoning,ALIBABA,333,-0.0,1.0
nj03,liaoning,ALIBABA,351,-0.0,4.0
nj03,liaoning,ALIBABA,359,-0.0,1.0
nj03,liaoning,ALIBABA,366,-0.0,3.0
nj03,liaoning,CERNET,201,2.898076858260731,2.8925
nj03,liaoning,CERNET,204,2.9555315196151897,2.91
nj03,liaoning,CERNET,207,0.0,0.0
nj03,liaoning,CERNET,222,2.1317612610161443,2.135
nj03,liaoning,CERNET,225,2.935734464063398,2.91
nj03,liaoning,CERNET,228,1.6043892725299922,1.5875
nj03,liaoning,CERNET,333,2.173359767464972,2.1525
nj03,liaoning,CERNET,351,2.916510642743671,2.8925
nj03,liaoning,CERNET,359,2.163455372536389,2.15
nj03,liaoning,CERNET,366,2.4942608395684327,2.4775
nj03,liaoning,CHINANET,201,76.15377186949317,76.26
nj03,liaoning,CHINANET,204,75.74324547523096,75.46000000000002
nj03,liaoning,CHINANET,207,0.0,0.0
nj03,liaoning,CHINANET,222,43.87628476791583,44.09
nj03,liaoning,CHINANET,225,76.55580039121925,76.35249999999998
nj03,liaoning,CHINANET,228,19.069288598383487,19.1525
nj03,liaoning,CHINANET,333,43.94524670060893,44.16
nj03,liaoning,CHINANET,351,69.20435795872366,69.93249999999999
nj03,liaoning,CHINANET,359,44.54238678113423,43.885
nj03,liaoning,CHINANET,366,65.26236695415163,65.855
nj03,liaoning,CMNET,201,140.10173949758152,139.42000000000002
nj03,liaoning,CMNET,204,140.13780960979554,140.0775
nj03,liaoning,CMNET,207,0.0,0.0
nj03,liaoning,CMNET,222,109.88910267202654,109.515
nj03,liaoning,CMNET,225,137.56777089809847,137.8125
nj03,liaoning,CMNET,228,65.45870031734658,66.17
nj03,liaoning,CMNET,333,111.0464634510031,109.3125
nj03,liaoning,CMNET,351,114.7575745880406,114.8375
nj03,liaoning,CMNET,359,112.51919033740016,109.715
nj03,liaoning,CMNET,366,113.3249377769346,115.185
nj03,liaoning,CRTC,201,59.64872484890683,59.8725
nj03,liaoning,CRTC,204,59.36780315115635,59.4875
nj03,liaoning,CRTC,207,0.0,0.0
nj03,liaoning,CRTC,222,12.17057552864288,12.375
nj03,liaoning,CRTC,225,58.98447203574355,59.485
nj03,liaoning,CRTC,228,9.934223009108129,10.265
nj03,liaoning,CRTC,333,12.406021274217942,12.305
nj03,liaoning,CRTC,351,59.378390742325166,59.56
nj03,liaoning,CRTC,359,12.354604609621317,12.335
nj03,liaoning,CRTC,366,59.03325823408759,59.235
nj03,liaoning,DXTNET,201,1.5754341979526814,1.565
nj03,liaoning,DXTNET,204,1.5601342017607571,1.56
nj03,liaoning,DXTNET,207,0.0,0.0
nj03,liaoning,DXTNET,222,1.524138398188215,1.525
nj03,liaoning,DXTNET,225,1.5429936393645716,1.555
